"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.70901007742549e-17,1.76465655893272,0.13,0.026,2.92971099004594e-12,"12","TBKBP1"
9.10066211630786e-17,1.5111563185227,0.148,0.033,3.06146273592596e-12,"12","PABPC5"
9.20012527759817e-17,1.36547066650147,0.296,0.101,3.09492214338402e-12,"12","TMEM120A"
1.11199124824771e-16,1.87500206266353,0.142,0.031,3.74073855910528e-12,"12","PARTICL"
1.13433523344532e-16,1.76453578209661,0.237,0.071,3.81590372531006e-12,"12","CLDN5"
1.17618532039215e-16,1.87972626024853,0.166,0.04,3.95668741779921e-12,"12","TMEM240"
1.23815622297624e-16,1.05775997737396,0.408,0.168,4.16515753409209e-12,"12","HINT2"
1.28916383912932e-16,1.19959021587061,0.361,0.139,4.33674715483104e-12,"12","SNAPC5"
1.33980639263155e-16,1.35528907260091,0.107,0.019,4.50710870481254e-12,"12","LRRTM2"
1.38487776069069e-16,1.18336465925331,0.231,0.069,4.65872878696348e-12,"12","ZSCAN29"
1.52917782990848e-16,1.28398365701686,0.112,0.021,5.14415421981212e-12,"12","DCHS2"
1.5504403055613e-16,1.31832985343873,0.225,0.066,5.21568118790823e-12,"12","ZBTB33"
1.56968918573836e-16,1.07685894081276,0.367,0.138,5.28043442082383e-12,"12","IRX2"
1.68511392839433e-16,1.02467498022644,0.396,0.158,5.66872325511851e-12,"12","FAM221A"
2.36702263997926e-16,1.76383281750145,0.148,0.034,7.96266416089022e-12,"12","FAM98C"
2.4141178103006e-16,1.92570600757592,0.172,0.043,8.1210923138512e-12,"12","STON1-GTF2A1L"
2.60216962298915e-16,1.87095189760995,0.124,0.025,8.7536986117355e-12,"12","TMEM121B"
2.78653720014769e-16,1.3432107171258,0.225,0.067,9.37391114129682e-12,"12","MBNL3"
3.28268771104867e-16,1.07427245649909,0.308,0.109,1.10429614599677e-11,"12","C7orf26"
3.74002786486706e-16,1.12606822223426,0.284,0.097,1.25814537374128e-11,"12","NME6"
4.07240413465372e-16,1.39282192894769,0.225,0.068,1.36995675089751e-11,"12","ZIC1"
4.08323558039108e-16,1.24057343182533,0.249,0.079,1.37360044924356e-11,"12","COQ10A"
4.15180823140569e-16,1.70264040729338,0.154,0.036,1.39666828904487e-11,"12","ULBP3"
4.78654479274326e-16,1.03284206041125,0.308,0.11,1.61019366827883e-11,"12","EEF1AKMT1"
4.92519914674788e-16,1.97527221548152,0.166,0.042,1.65683699296599e-11,"12","PRR36"
5.69330517528962e-16,2.70588194001709,0.331,0.134,1.91522786096743e-11,"12","PRPH"
5.7736131547344e-16,1.48640608359962,0.13,0.027,1.94224346525265e-11,"12","CFAP43"
5.87809558375582e-16,1.04383760842353,0.272,0.091,1.97739135437546e-11,"12","PPT2"
6.24339135181415e-16,1.57715081309163,0.148,0.034,2.10027685075028e-11,"12","ZBED8"
6.97100895803508e-16,1.59080857326073,0.172,0.044,2.345047413483e-11,"12","PLK3"
7.04692184181728e-16,1.1086184385789,0.284,0.098,2.37058450758733e-11,"12","TPRG1L"
8.54476034271317e-16,1.20287388130136,0.249,0.079,2.87445737928871e-11,"12","TBC1D10B"
8.80584705714043e-16,1.01161304731493,0.225,0.067,2.96228695002204e-11,"12","ABHD6"
1.02468584940122e-15,1.63435467470471,0.148,0.034,3.44704319738571e-11,"12","NOP14-AS1"
1.19686736747774e-15,1.63048425521513,0.16,0.04,4.02626182419512e-11,"12","CHST1"
1.25263539312433e-15,1.8126692559199,0.272,0.096,4.21386546247024e-11,"12","RORB"
1.25373953191622e-15,1.01766273504619,0.391,0.161,4.21757978536616e-11,"12","MRPL40"
1.32338448678643e-15,1.1901508234309,0.284,0.098,4.45186541354957e-11,"12","PLEKHH3"
1.40375158619855e-15,1.20381778744968,0.26,0.086,4.72222033597191e-11,"12","CHMP6"
1.59670747334875e-15,1.23028102205225,0.201,0.057,5.3713239403452e-11,"12","LZTS3"
1.64125262411699e-15,1.60286922090921,0.201,0.058,5.52117382752955e-11,"12","AC006333.2"
1.77234847136174e-15,1.26964155704019,0.266,0.09,5.9621802576609e-11,"12","NFIL3"
1.94336738189373e-15,2.12319554888802,0.107,0.02,6.5374878726905e-11,"12","SPRYD3"
1.96759571034912e-15,1.08416141902082,0.26,0.086,6.61899196961444e-11,"12","FAM8A1"
2.03492796983926e-15,1.47122240467759,0.207,0.06,6.84549769053928e-11,"12","KLF11"
2.62550552741917e-15,1.086790560624,0.195,0.055,8.83220059423808e-11,"12","MGAT3"
2.74567181647093e-15,1.21503177505105,0.219,0.066,9.2364399906082e-11,"12","PCDHB14"
3.03778461626568e-15,1.40799487282164,0.124,0.026,1.02191074491177e-10,"12","AC091078.1"
3.44623733895054e-15,1.58760505560665,0.207,0.062,1.15931424082296e-10,"12","KBTBD4"
3.47281646776643e-15,1.11883826828721,0.84,0.577,1.16825545975663e-10,"12","PTN"
3.50456873811024e-15,1.54028943887206,0.148,0.035,1.17893692350029e-10,"12","HDAC11"
6.06769067325101e-15,1.10523830775401,0.308,0.115,2.04117114248164e-10,"12","NUDT14"
7.26329998120339e-15,1.24599142395055,0.148,0.036,2.44337411367682e-10,"12","RHOBTB2"
7.7778422487779e-15,1.11382293129034,0.16,0.04,2.61646613248889e-10,"12","DTX4"
8.04111587700267e-15,2.02249703711771,0.166,0.044,2.7050313810237e-10,"12","TNFAIP2"
8.15260851778468e-15,1.44127851885884,0.124,0.027,2.74253750538277e-10,"12","TRAM1L1"
8.81269210846784e-15,1.139222616082,0.231,0.074,2.96458962528858e-10,"12","AL354892.1"
9.90234569340398e-15,1.23458988239802,0.391,0.166,3.3311490912611e-10,"12","HIST1H2AC"
1.04802641968573e-14,2.04207080150853,0.107,0.021,3.5255608758228e-10,"12","LRRC61"
1.23863359666052e-14,1.8535443373804,0.124,0.027,4.166763419166e-10,"12","SIRT4"
1.24204353381212e-14,1.67340010973164,0.178,0.049,4.17823444774398e-10,"12","LRRC3B"
1.82031842965987e-14,1.20847898506125,0.195,0.057,6.12355119737579e-10,"12","CMTM1"
1.90236464062497e-14,1.13319607980002,0.26,0.09,6.39955465106239e-10,"12","PSTK"
2.05867269355912e-14,1.15502765388832,0.243,0.081,6.92537494113289e-10,"12","NFKBIL1"
2.1889741881154e-14,1.14715727104616,0.142,0.034,7.36370916882022e-10,"12","RTCA-AS1"
2.33944104022584e-14,1.19674106767212,0.219,0.069,7.86987965931971e-10,"12","ZNF629"
2.49766840547321e-14,1.4511849084168,0.237,0.079,8.40215651601187e-10,"12","AC090152.1"
2.78037103241704e-14,1.04857349432957,0.284,0.104,9.35316815305091e-10,"12","CREBL2"
2.92717511728528e-14,1.51096513467479,0.195,0.058,9.84701709454767e-10,"12","ZNF415"
2.98760040993387e-14,1.27741649732654,0.154,0.039,1.00502877790176e-09,"12","ATP2B1-AS1"
3.11692140786538e-14,1.81308991424523,0.136,0.032,1.04853236160591e-09,"12","C17orf100"
3.28173417109632e-14,1.01537378760267,0.249,0.084,1.1039753751568e-09,"12","MIR4458HG"
3.43286371842586e-14,1.28398542624771,0.243,0.083,1.15481535487846e-09,"12","FAM122A"
3.69168476233036e-14,1.82176868541396,0.101,0.019,1.24188275404793e-09,"12","FBXO15"
3.79856492930273e-14,1.53423190581899,0.148,0.037,1.27783724221744e-09,"12","TRIM69"
4.05902616685794e-14,3.10496136726396,0.118,0.026,1.36545640253101e-09,"12","ACTA1"
4.13456195669845e-14,1.00339828375685,0.207,0.063,1.39086664223336e-09,"12","ZNF549"
4.14705219624572e-14,1.25479853121766,0.13,0.03,1.39506835881706e-09,"12","ZNF772"
4.21181320013009e-14,1.07977454424564,0.154,0.039,1.41685396052376e-09,"12","ELFN1"
5.39841423534765e-14,1.46119586018131,0.166,0.045,1.81602654877095e-09,"12","EXOC3-AS1"
5.90865958003159e-14,1.44681549466057,0.189,0.056,1.98767308272263e-09,"12","KBTBD6"
6.15012408160214e-14,1.92552891333725,0.112,0.024,2.06890174105096e-09,"12","ZNF222"
6.52331745561348e-14,1.97280780197683,0.118,0.026,2.19444399206837e-09,"12","RNF182"
6.61490702769769e-14,1.50672849362796,0.142,0.035,2.2252547241175e-09,"12","CASC2"
1.03282174093838e-13,1.12836797447663,0.237,0.08,3.47441233651672e-09,"12","AC005261.1"
1.04552009952058e-13,1.32419962223683,0.136,0.033,3.51712961478723e-09,"12","DTX1"
1.08359434064168e-13,1.29637738097625,0.201,0.062,3.6452113619186e-09,"12","PBX4"
1.38774083445717e-13,1.19121284355149,0.26,0.094,4.66836016711391e-09,"12","USE1"
1.55725380558173e-13,1.46875424953098,0.225,0.075,5.23860180197694e-09,"12","TCEAL1"
1.66748285047237e-13,1.28063950018801,0.243,0.085,5.60941230898906e-09,"12","AC004816.1"
2.20540189008354e-13,1.20453508079365,0.201,0.063,7.41897195824102e-09,"12","SH3BP5L"
2.2692957207515e-13,1.31608358745501,0.201,0.063,7.63391080460803e-09,"12","CES2"
2.53896757101752e-13,1.7619659378369,0.142,0.036,8.54108690890295e-09,"12","PNMA8A"
3.11415288158366e-13,1.7810552389421,0.16,0.044,1.04760102936474e-08,"12","AC009975.1"
3.19485168773288e-13,1.1234210664023,0.26,0.095,1.07474810775334e-08,"12","COQ7"
3.30292661424576e-13,1.13051346855034,0.308,0.123,1.11110451303227e-08,"12","C15orf61"
3.387041388113e-13,1.15235473531383,0.207,0.066,1.13940072296121e-08,"12","ZNF768"
3.55138644225379e-13,1.25610801489415,0.16,0.044,1.19468639917417e-08,"12","ZBED9"
3.6910647754621e-13,1.11690928466718,0.278,0.106,1.24167419046545e-08,"12","MON1B"
3.72178846352746e-13,1.20900203649536,0.254,0.092,1.25200963913064e-08,"12","TSPAN17"
4.34458329344529e-13,1.10538279623456,0.254,0.092,1.461517819915e-08,"12","TINF2"
4.93568681322326e-13,1.39832576567127,0.189,0.059,1.6603650439683e-08,"12","RUNDC1"
5.39793706550683e-13,1.32404925184743,0.136,0.034,1.8158660288365e-08,"12","TMCC3"
5.78947636463517e-13,1.69805895930937,0.142,0.037,1.94757984906327e-08,"12","LRP3"
6.69328799428232e-13,1.02322784107158,0.136,0.034,2.25162208127657e-08,"12","TSPOAP1"
6.83756965048245e-13,1.21291316293567,0.183,0.056,2.3001584304223e-08,"12","CDC42EP4"
7.04511419745118e-13,1.25001090986778,0.225,0.077,2.36997641602258e-08,"12","MIF4GD"
7.32030578179684e-13,1.00535055247964,0.249,0.089,2.46255086499646e-08,"12","ZNF771"
7.32567620691608e-13,1.39495376992009,0.118,0.027,2.46435747600657e-08,"12","RPH3A"
7.46739806630418e-13,1.13861169160774,0.148,0.039,2.51203270950473e-08,"12","NICN1"
7.75940540714015e-13,1.65174607875439,0.172,0.051,2.61026397896195e-08,"12","FBXO27"
8.42076212982563e-13,1.52930942120761,0.124,0.03,2.83274438047334e-08,"12","SYT7"
8.69867150627523e-13,1.23141982367467,0.101,0.021,2.92623309471099e-08,"12","BRINP3"
1.15247703068289e-12,1.13153426792458,0.237,0.084,3.87693273121724e-08,"12","STK16"
1.22968302851736e-12,1.30299301009737,0.112,0.025,4.1366537079324e-08,"12","MIR4453HG"
1.35407480807989e-12,1.73029466899329,0.142,0.038,4.55510765438075e-08,"12","NANOS1"
1.3608337528471e-12,1.4285531591604,0.148,0.04,4.57784474457766e-08,"12","ZNF182"
1.42386211993388e-12,1.89339003553384,0.13,0.033,4.78987217145759e-08,"12","USP27X"
1.65403434019419e-12,2.02851623519828,0.118,0.028,5.56417152041326e-08,"12","LINC00672"
1.91723012774705e-12,1.17302651726034,0.118,0.028,6.44956214974106e-08,"12","KCNIP2"
2.60606333774722e-12,1.17313186206089,0.207,0.069,8.76679706818165e-08,"12","AC027644.3"
2.81009266924485e-12,1.09895408304747,0.178,0.054,9.45315173933967e-08,"12","THNSL2"
2.81279548932082e-12,1.18696926987932,0.243,0.089,9.46224402607524e-08,"12","SYNGR3"
2.85904423820106e-12,1.47589504721285,0.13,0.033,9.61782481730836e-08,"12","PPP1R3D"
2.87104567825411e-12,1.43842287727029,0.118,0.028,9.65819766164684e-08,"12","ZNF548"
2.93045558592034e-12,1.65597221454646,0.101,0.022,9.85805259103601e-08,"12","RADX"
3.07207451255791e-12,4.28049931480996,0.32,0.145,1.03344586602448e-07,"12","CARTPT"
3.21634631152999e-12,1.11696345230698,0.231,0.082,1.08197889919869e-07,"12","SLC43A2"
3.83640825898069e-12,1.21615001653353,0.16,0.047,1.29056773832111e-07,"12","CRAT"
3.94395082154583e-12,1.17979121006077,0.207,0.07,1.32674505636802e-07,"12","ZNF205"
4.0938368840579e-12,1.76449339980577,0.136,0.036,1.37716672779708e-07,"12","THAP10"
4.36020098915363e-12,1.1563529883106,0.172,0.052,1.46677161275128e-07,"12","TBC1D25"
4.39689061653902e-12,1.17760264741632,0.154,0.044,1.47911400340373e-07,"12","ZNF688"
4.49615513661775e-12,1.70893596819656,0.124,0.031,1.51250658795821e-07,"12","AC091271.1"
6.74447691493313e-12,1.57691981698573,0.166,0.051,2.26884203418351e-07,"12","DNALI1"
7.78663298779182e-12,1.56352622553677,0.183,0.06,2.61942333709317e-07,"12","ATP1B2"
8.29907862164432e-12,1.25324066904437,0.201,0.068,2.79181004832115e-07,"12","STARD10"
8.65807132745113e-12,1.12609302922506,0.136,0.036,2.91257519455456e-07,"12","CCDC157"
8.95587190378577e-12,1.11535978032974,0.213,0.075,3.01275530843353e-07,"12","ZNF74"
1.04244161994667e-11,1.25349560186684,0.118,0.029,3.50677360950059e-07,"12","CYP46A1"
1.08609926895443e-11,1.10945867107763,0.207,0.072,3.6536379407627e-07,"12","RPP14"
1.11332333416675e-11,1.19885050398335,0.432,0.219,3.74521969613694e-07,"12","METRN"
1.20335881534001e-11,1.25147930248382,0.249,0.096,4.04809905480378e-07,"12","RNF113A"
1.20551765401405e-11,1.20993465607936,0.136,0.037,4.05536138810328e-07,"12","CCDC120"
1.231067754807e-11,1.92915416442003,0.101,0.023,4.14131192717075e-07,"12","AC018647.2"
1.3023488863159e-11,1.15574746604912,0.172,0.053,4.38110165356669e-07,"12","C16orf46"
1.33522852066171e-11,1.10532458471643,0.124,0.032,4.491708743506e-07,"12","KBTBD11"
1.48880837535633e-11,1.14894828956355,0.124,0.032,5.0083513746987e-07,"12","LINC00963"
1.68563371936275e-11,1.08626110325253,0.284,0.119,5.6704718319363e-07,"12","RNF141"
1.98417430162449e-11,1.37029741775639,0.195,0.066,6.67476235066479e-07,"12","NAB2"
2.05348192696706e-11,2.02369136467388,0.112,0.028,6.90791320231719e-07,"12","MAFA"
2.32691305807547e-11,1.47525050762534,0.101,0.023,7.82773552736587e-07,"12","OSCP1"
2.7529390719681e-11,1.22410361248372,0.118,0.03,9.26088703810068e-07,"12","SYNM"
3.06448021217273e-11,1.10426554302677,0.29,0.123,1.03089114337491e-06,"12","ZFPL1"
3.56366921594262e-11,1.08632519871194,0.124,0.033,1.1988183242431e-06,"12","AC016727.1"
4.1324549637621e-11,1.07631226209351,0.231,0.087,1.39015784980957e-06,"12","BCS1L"
4.30319732731061e-11,1.38920988944673,0.118,0.03,1.44759558090729e-06,"12","LINC00847"
5.1306408981307e-11,1.33756389767554,0.136,0.038,1.72594759813117e-06,"12","TMEM74"
5.30179791260623e-11,1.12411919684634,0.107,0.026,1.78352481780074e-06,"12","AC021321.1"
5.5448883682655e-11,1.14321174541571,0.148,0.044,1.86530044708451e-06,"12","LRFN3"
5.72714248544148e-11,1.28259911960992,0.172,0.055,1.92661073210251e-06,"12","DUSP10"
7.79743235211233e-11,1.0825301041041,0.112,0.028,2.62305624325059e-06,"12","SYT3"
9.61988556550042e-11,3.54784762341083,0.112,0.03,3.23612950423434e-06,"12","GCK"
1.15796213212879e-10,1.05405983524511,0.16,0.05,3.89538461248125e-06,"12","THAP8"
1.32669683319557e-10,1.74616410340558,0.124,0.034,4.46300814686991e-06,"12","ZNF747"
1.53157447596598e-10,1.04799125164073,0.166,0.053,5.15221653714954e-06,"12","CTBP1-DT"
1.58444218763223e-10,1.03289308845437,0.195,0.069,5.33006351919481e-06,"12","CYB561A3"
1.62207542004173e-10,1.18096450761768,0.16,0.051,5.45666171302037e-06,"12","ZNF200"
1.81175575881724e-10,1.09417636222365,0.16,0.051,6.0947463726612e-06,"12","RELL2"
2.54278752305146e-10,1.4346905413992,0.124,0.035,8.5539372275451e-06,"12","CBX8"
2.65016167690891e-10,1.09597881543228,0.195,0.07,8.91514388112159e-06,"12","TRPM4"
2.74642504414809e-10,1.0681184303404,0.112,0.029,9.23897384851418e-06,"12","AC025048.2"
2.90230737684275e-10,1.17141305810387,0.148,0.046,9.76336201569899e-06,"12","FAM214B"
3.26942975363549e-10,1.48390714561982,0.118,0.032,1.09983616912298e-05,"12","HELZ2"
3.52378311035275e-10,1.18637883283933,0.148,0.046,1.18540063832267e-05,"12","PLCD1"
4.19510777203936e-10,1.20281222521121,0.13,0.038,1.41123425451404e-05,"12","C3orf62"
4.26617387988108e-10,1.45360368792241,0.118,0.033,1.43514089319199e-05,"12","SHISA4"
4.3114934660055e-10,2.04835882123191,0.112,0.03,1.45038640196425e-05,"12","HOXB9"
5.02928350758143e-10,1.05149815056016,0.183,0.065,1.69185097195039e-05,"12","GPKOW"
5.1453349634119e-10,1.29064577409675,0.124,0.035,1.73089068169176e-05,"12","TIGD2"
5.58378818236498e-10,1.00161365436258,0.166,0.056,1.87838634454758e-05,"12","EHD3"
5.59361726750193e-10,1.47424962239475,0.189,0.07,1.88169284878765e-05,"12","AL162231.1"
5.7548038182898e-10,1.17511879246934,0.178,0.062,1.93591600447269e-05,"12","MRPL20-AS1"
1.23646884028285e-09,1.67334379562009,0.118,0.034,4.1594811787115e-05,"12","CABLES2"
1.45982870251277e-09,1.32293804367028,0.118,0.034,4.91086375525295e-05,"12","PHETA1"
1.6921054048632e-09,1.44461663275479,0.112,0.031,5.69224258195981e-05,"12","TESK1"
2.03041124695765e-09,1.27284034200488,0.13,0.04,6.83030343476553e-05,"12","ZBED5-AS1"
2.06733110987488e-09,1.26982892139643,0.107,0.029,6.95450185361908e-05,"12","PCDHB13"
2.79771735751108e-09,1.88372727982356,0.101,0.027,9.41152119066728e-05,"12","LCMT2"
3.04361004155182e-09,1.14721614823683,0.254,0.111,0.000102387041797803,"12","LGALSL"
3.36890799158004e-09,1.25783909637871,0.136,0.043,0.000113330064836753,"12","TDRG1"
3.43270314392556e-09,1.08159356558149,0.107,0.029,0.000115476133761656,"12","INPP5J"
3.89343558989892e-09,1.30547562436329,0.112,0.032,0.0001309751732442,"12","LYRM9"
4.30840165230164e-09,1.18201223640999,0.16,0.056,0.000144934631583427,"12","CPTP"
4.52952110689081e-09,1.35365538530669,0.118,0.035,0.000152373090035807,"12","AC021092.1"
4.634069249294e-09,1.42289565605196,0.107,0.03,0.00015589008954625,"12","AC026979.2"
4.80171834205639e-09,1.37263193412802,0.101,0.027,0.000161529805026777,"12","RBM11"
5.27463737915521e-09,1.46517214264618,0.148,0.05,0.000177438801434781,"12","SPA17"
6.14697841151794e-09,1.07316552072829,0.124,0.038,0.000206784353763463,"12","ENPP4"
6.99111597347272e-09,1.04365838202436,0.178,0.066,0.000235181141347622,"12","AL513534.2"
7.25089578044713e-09,1.05637678276338,0.178,0.066,0.000243920134054242,"12","SRR"
8.34488724703356e-09,1.68676821662252,0.112,0.033,0.000280722006990209,"12","AL121603.2"
9.08343140265537e-09,1.23895010087626,0.101,0.028,0.000305566632385327,"12","NME5"
9.85595342863798e-09,1.62056574538738,0.142,0.048,0.000331554273339382,"12","CSPG5"
1.22304571643604e-08,1.21001785523354,0.118,0.036,0.000411432579009083,"12","SPON2"
1.61357221376753e-08,1.00249186605832,0.107,0.031,0.000542805692711398,"12","ZNF471"
1.71513891926792e-08,1.41688866954955,0.107,0.031,0.000576972732441729,"12","DYRK3"
1.72985135516827e-08,1.21363259058087,0.142,0.049,0.000581921995878605,"12","AC008267.5"
2.17597791100663e-08,1.08712805353694,0.154,0.055,0.000731998969262632,"12","PWWP2B"
2.51051593631061e-08,1.04647540412596,0.112,0.034,0.000844537560974888,"12","TOB1-AS1"
2.54743353476449e-08,1.37733830781029,0.136,0.046,0.000856956641094776,"12","LINC01918"
5.06457807391547e-08,1.09771945203875,0.112,0.035,0.00170372406406516,"12","JMJD7"
5.08168706467912e-08,1.03592850313744,0.136,0.047,0.00170947952855805,"12","NDRG2"
5.9249943604774e-08,1.46147045705745,0.101,0.03,0.0019931681028646,"12","AC009779.2"
7.01802495313478e-08,1.50068623063867,0.124,0.042,0.00236086359423454,"12","HEXIM2"
8.07121411073596e-08,1.05606788482411,0.183,0.074,0.00271515642685158,"12","KLF10"
8.37641697107197e-08,1.49399661402073,0.124,0.042,0.00281782666906861,"12","AL139393.3"
1.05773331082604e-07,1.15745040784649,0.142,0.051,0.00355821485761881,"12","PITPNM1"
1.17040736471038e-07,1.00664935146919,0.142,0.051,0.00393725037488573,"12","AC060780.1"
1.30570953532382e-07,1.32014727613443,0.107,0.033,0.00439240687682933,"12","SCAMP1-AS1"
1.35503736854302e-07,1.27261781672141,0.107,0.033,0.00455834570777873,"12","NEURL1"
1.42245016173723e-07,1.29017972315563,0.118,0.039,0.00478512234408404,"12","CSMD3"
1.72214676881226e-07,1.34687682096156,0.107,0.034,0.00579330173028446,"12","AC244090.1"
1.78989209255858e-07,1.34681336384413,0.124,0.043,0.00602119699936706,"12","CENPBD1"
3.33026736993275e-07,1.06818858691008,0.154,0.061,0.0112030194324538,"12","SWSAP1"
5.39929504480437e-07,1.38357675205646,0.112,0.039,0.0181632285307219,"12","FRAT1"
6.12510694390688e-07,1.01090528186874,0.13,0.048,0.0206048597593027,"12","ZNF223"
8.29799300935803e-07,1.0113777019068,0.154,0.062,0.0279144484834804,"12","HS1BP3"
1.00150488826174e-06,1.37170849429294,0.101,0.033,0.0336906244411249,"12","ZNF599"
1.21132562988101e-06,1.08460739978933,0.124,0.046,0.0407489941891971,"12","ARPIN"
1.66307688755347e-06,1.36707270962566,0.107,0.037,0.0559459064972989,"12","ENKD1"
7.1786221123703e-06,1.47927023849084,0.13,0.054,0.241488847860137,"12","BGLAP"
9.91387083828667e-06,1.00082046745082,0.107,0.04,0.333502614999963,"12","C7orf25"
1.03706877099762e-05,1.14449582784257,0.118,0.047,0.348869934563598,"12","ESS2"
1.30479657890125e-05,1.21231959969619,0.101,0.037,0.43893356914238,"12","EXOC8"
1.32547005794752e-05,1.1612061625993,0.195,0.097,0.445888127493546,"12","LINC01315"
3.16260444685889e-05,1.21859976849035,0.183,0.092,1,"12","ADGRG2"
3.37999163304365e-05,1.04302159809751,0.136,0.06,1,"12","NUDT8"
3.84219028552454e-05,1.0735534772271,0.148,0.069,1,"12","HMOX1"
4.21500857858648e-05,1.05605690464558,0.101,0.039,1,"12","AP001372.2"
4.5118609716487e-05,1.01563619942812,0.148,0.069,1,"12","NEIL2"
0.000253106613087499,1.10500542272239,0.118,0.055,1,"12","VWA5A"
0.000256138695021471,1.53017467393831,0.118,0.055,1,"12","SLC44A3"
0.000327008810514625,1.09912357655444,0.124,0.06,1,"12","AC016747.1"
0.00119739946251609,1.08857865406456,0.101,0.048,1,"12","DPP10-AS1"
0.00350928007345053,1.09070676944439,0.107,0.056,1,"12","ABHD12B"
9.22346450938731e-318,4.96338677304688,0.2,0.003,3.10277346095789e-313,"13","VGLL1"
1.58021845503065e-312,3.74536014904716,0.793,0.055,5.3158548827231e-308,"13","TNNT2"
3.44005729008601e-308,4.5263948306877,0.407,0.015,1.15723527238493e-303,"13","XAGE2"
4.75254881190267e-245,4.5213528614191,0.421,0.02,1.59875742032406e-240,"13","MYL4"
1.6379913099195e-242,3.44381103894581,0.579,0.037,5.51020276656921e-238,"13","C5"
7.80808214187514e-238,3.23524712546,0.514,0.029,2.6266388325268e-233,"13","ARHGDIB"
1.08043030825982e-220,4.13785858644468,0.893,0.102,3.63456755698604e-216,"13","HAND1"
2.89981698649728e-208,3.69693090999881,0.386,0.019,9.75498434257685e-204,"13","FOXE3"
5.40474899444504e-204,2.76786977361059,0.657,0.054,1.81815756173131e-199,"13","HOXC6"
7.12555393230501e-204,2.98254883758246,0.907,0.104,2.39703634282741e-199,"13","KANK4"
2.08230754302762e-198,3.40103347131464,0.593,0.047,7.00488257474493e-194,"13","EPAS1"
1.54659120579228e-197,4.6826184750713,0.464,0.029,5.20273281628523e-193,"13","MYL7"
2.67150638163179e-193,3.37231152461822,0.636,0.055,8.98694746780933e-189,"13","MSX1"
7.31251703286374e-191,4.91475540685759,0.229,0.007,2.45993072985536e-186,"13","AC010476.2"
1.0205398987799e-187,2.82503150429317,0.721,0.07,3.43309621949558e-183,"13","MSX2"
3.98475430209477e-179,3.08333730871825,0.55,0.044,1.34047134722468e-174,"13","TNNC1"
1.12479387562853e-177,3.4837814379583,0.443,0.029,3.78380659761437e-173,"13","GATA3"
4.61314735086075e-177,4.18445971997576,0.714,0.079,1.55186276882956e-172,"13","HAPLN1"
1.58813005715703e-172,3.16372314905846,0.271,0.011,5.34246951227626e-168,"13","AC103740.2"
5.10416188453554e-171,2.69877584953588,0.757,0.085,1.71704005795776e-166,"13","TMEM88"
1.36350782126599e-169,3.50320636680167,0.407,0.026,4.58684031073878e-165,"13","TNNI1"
8.379050472622e-167,3.37856230703756,0.286,0.013,2.81871257899004e-162,"13","LINC00278"
9.15043092815158e-164,3.23092836785118,0.821,0.11,3.07820496423019e-159,"13","H19"
6.0633802211272e-163,3.68091702899258,0.829,0.113,2.03972110638719e-158,"13","S100A4"
2.97784687486329e-162,3.407931116379,0.393,0.025,1.00174768870401e-157,"13","PLAC8"
1.23066095133915e-161,2.76000058865248,0.721,0.08,4.13994344030489e-157,"13","PTH1R"
1.11782978414484e-160,2.56771749172508,0.671,0.07,3.76037939386325e-156,"13","CDC42EP1"
2.32198467521993e-158,2.87543040770289,0.679,0.074,7.81115644743984e-154,"13","RRAS"
8.29752815233625e-155,2.41791775869526,0.721,0.082,2.79128847044591e-150,"13","HOXC8"
5.20988339930633e-154,3.97488003715565,0.393,0.027,1.75260477552665e-149,"13","ABCG2"
1.5479610400913e-153,3.90976234301005,0.15,0.004,5.20734093886714e-149,"13","S100A3"
1.28087775492559e-150,2.54676603765383,0.8,0.105,4.30887276756969e-146,"13","SNHG18"
3.75830315853494e-149,4.4876508330097,0.143,0.004,1.26429318253116e-144,"13","ERP27"
5.88925816033918e-147,2.30878572492012,0.564,0.053,1.9811464451381e-142,"13","JPH2"
2.56446322082504e-146,3.59114750636764,0.243,0.011,8.62685427485545e-142,"13","IGF2"
7.24818764294883e-145,2.95398985873558,0.421,0.032,2.43829032308799e-140,"13","SHISA4"
9.6420905512506e-145,2.8548807130368,0.786,0.109,3.2435992614407e-140,"13","JDP2"
1.41918055478143e-144,4.24763134257163,0.129,0.003,4.77412338628474e-140,"13","AJ009632.2"
3.66714121376687e-144,2.43188549848389,0.621,0.066,1.23362630431117e-139,"13","EPSTI1"
1.38253029431295e-143,2.31683336013186,0.786,0.103,4.65083191006877e-139,"13","CYTOR"
8.60912538827595e-143,2.60952218147806,0.636,0.07,2.89610978061603e-138,"13","KLK6"
1.38435374982321e-142,2.41368692906694,0.421,0.032,4.65696601440528e-138,"13","HSBP1L1"
3.83064251854985e-142,2.58083998600382,0.629,0.069,1.28862814324017e-137,"13","SERTAD4-AS1"
1.21868527464738e-140,2.56040056201127,0.45,0.036,4.09965726391377e-136,"13","DLX6"
2.9671522063834e-139,1.95174349437235,0.75,0.094,9.98150002227376e-135,"13","AJUBA"
1.12381786486545e-138,2.58129753964627,0.336,0.021,3.78052329740738e-134,"13","HSPB7"
5.99356154116338e-137,2.05366336465657,0.936,0.146,2.01623410244736e-132,"13","MSRB3"
